Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785818624,50,,Aggregated,74.500000,0.000000,270,310,350,380,480,580,700,790,1200,1200,1200,2312,0,270.0,298.4949911535932,57.11544399673585,1246.936725001433,7415.7923875432525
1785818625,50,,Aggregated,76.300000,0.000000,270,320,360,390,490,590,710,800,1200,1200,1200,2378,0,270.0,303.29891750214915,57.11544399673585,1246.936725001433,7454.987804878048
1785818626,50,,Aggregated,77.600000,0.000000,270,320,360,400,490,600,710,790,1200,1200,1200,2451,0,270.0,307.23201986214593,57.11544399673585,1246.936725001433,7500.063239494084
1785818627,50,,Aggregated,77.200000,0.000000,270,320,370,400,490,590,710,790,1200,1200,1200,2526,0,270.0,308.10693980566236,57.11544399673585,1246.936725001433,7492.964766429137
1785818628,50,,Aggregated,76.000000,0.000000,270,320,370,400,490,590,700,790,1200,1200,1200,2585,0,270.0,307.8966647698586,57.11544399673585,1246.936725001433,7536.926885880077
1785818629,50,,Aggregated,73.800000,0.000000,280,330,370,400,490,590,700,790,1200,1200,1200,2662,0,280.0,308.10697350002994,57.11544399673585,1246.936725001433,7582.556348610067
1785818630,50,,Aggregated,73.000000,0.000000,270,320,360,390,490,580,700,790,1200,1200,1200,2755,0,270.0,304.6531643408664,57.11544399673585,1246.936725001433,7585.308529945553
1785818631,50,,Aggregated,72.200000,0.000000,270,320,370,400,490,580,700,780,1200,1200,1200,2816,0,270.0,305.1605045568442,19.436353002674878,1246.936725001433,7599.715909090909
1785818632,50,,Aggregated,72.200000,0.000000,270,320,360,400,480,580,700,780,1200,1200,1200,2900,0,270.0,304.1984035420969,19.436353002674878,1246.936725001433,7612.181724137931
1785818633,50,,Aggregated,73.600000,0.000000,270,320,360,390,480,580,690,780,1200,1200,1200,2975,0,270.0,304.54645091061485,19.436353002674878,1246.936725001433,7611.191596638655
1785818634,50,,Aggregated,72.300000,0.000000,270,320,360,390,480,570,690,780,1100,1200,1200,3055,0,270.0,303.20756648675336,19.436353002674878,1246.936725001433,7621.365302782324
1785818635,50,,Aggregated,71.100000,0.000000,270,320,360,390,480,570,690,780,1100,1200,1200,3124,0,270.0,303.30349434828514,19.436353002674878,1246.936725001433,7658.3194622279125
1785818636,50,,Aggregated,70.900000,0.000000,270,320,360,390,470,560,690,780,1100,1200,1200,3211,0,270.0,301.37251503083974,19.436353002674878,1246.936725001433,7672.109311740891
1785818637,50,,Aggregated,72.000000,0.000000,270,320,360,390,480,560,680,780,1100,1200,1200,3267,0,270.0,302.6284934181215,19.436353002674878,1246.936725001433,7685.584940312213
1785818638,50,,Aggregated,73.500000,0.000000,270,320,360,390,480,560,680,780,1100,1200,1200,3333,0,270.0,303.65757184307563,19.436353002674878,1246.936725001433,7700.355235523552
1785818639,50,,Aggregated,76.400000,0.000000,270,320,360,390,480,570,680,780,1100,1200,1200,3417,0,270.0,303.4076673578988,19.436353002674878,1246.936725001433,7688.51155984782
1785818640,50,,Aggregated,74.600000,0.000000,270,320,360,390,480,560,680,780,1100,1200,1200,3483,0,270.0,303.65263843725535,19.436353002674878,1246.936725001433,7696.561584840654
1785818641,50,,Aggregated,73.100000,0.000000,270,320,360,390,480,560,680,770,1100,1200,1200,3526,0,270.0,303.16759756494594,19.436353002674878,1246.936725001433,7669.8335224049915
1785818642,50,,Aggregated,74.300000,0.000000,280,330,370,400,490,590,780,1000,1300,1400,1400,3568,0,280.0,312.2482471331223,19.436353002674878,1350.052230998699,7677.274943946189
1785818643,50,,Aggregated,74.100000,0.000000,280,330,370,410,500,620,800,1000,1300,1600,1600,3637,0,280.0,317.18247414104843,19.436353002674878,1552.1244460032904,7698.935936211163
1785818644,50,,Aggregated,69.500000,0.000000,280,330,370,400,500,610,800,1000,1300,1600,1600,3717,0,280.0,315.5885079093313,19.436353002674878,1552.1244460032904,7690.682808716707
1785818645,50,,Aggregated,66.300000,0.000000,270,320,370,400,490,610,790,1000,1300,1600,1600,3801,0,270.0,314.12799520809625,19.436353002674878,1552.1244460032904,7679.384898710866
1785818646,50,,Aggregated,65.800000,0.000000,270,320,370,400,500,600,790,1000,1300,1600,1600,3861,0,270.0,313.7451016436248,19.436353002674878,1552.1244460032904,7696.308210308211
1785818647,50,,Aggregated,66.200000,0.000000,270,320,370,400,500,600,790,1000,1300,1600,1600,3953,0,270.0,313.76121180826425,19.436353002674878,1552.1244460032904,7715.524664811535
1785818648,50,,Aggregated,66.900000,0.000000,270,320,360,400,490,600,780,1000,1300,1600,1600,4030,0,270.0,311.9730419923284,19.436353002674878,1552.1244460032904,7728.669975186104
1785818649,50,,Aggregated,64.500000,0.000000,270,320,370,400,500,600,780,1000,1300,1600,1600,4098,0,270.0,313.3348349197423,19.436353002674878,1552.1244460032904,7741.762567105905
