Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785817791,5,,Aggregated,12.400000,0.000000,15,19,22,23,30,36,43,63,110,110,110,432,0,15,18.79766430775581,9.832310999627225,108.6361380002927,7821.24537037037
1785817792,5,,Aggregated,12.300000,0.000000,15,19,22,23,30,36,43,63,110,110,110,446,0,15,18.797085073901442,9.832310999627225,108.6361380002927,7843.1188340807175
1785817793,5,,Aggregated,12.700000,0.000000,16,19,22,23,30,39,62,71,110,110,110,460,0,15,19.16938785426559,9.832310999627225,108.6361380002927,7945.741304347826
1785817794,5,,Aggregated,11.900000,0.000000,15,19,22,23,30,37,62,71,110,110,110,474,0,15,19.125710143347884,9.832310999627225,108.6361380002927,7937.734177215189
1785817795,5,,Aggregated,12.300000,0.000000,16,19,22,24,31,39,62,71,110,110,110,492,0,16,19.357023323039364,9.832310999627225,108.6361380002927,7954.345528455285
1785817796,5,,Aggregated,12.500000,0.000000,15,19,22,23,31,39,47,69,110,110,110,503,0,15,19.22274742929416,9.832310999627225,108.6361380002927,7972.236580516898
1785817797,5,,Aggregated,12.700000,0.000000,15,19,22,23,31,39,47,69,110,110,110,516,0,15,19.21390736421835,9.832310999627225,108.6361380002927,7974.218992248062
1785817798,5,,Aggregated,13.400000,0.000000,15,19,22,23,30,37,47,69,110,110,110,531,0,15,19.07460384168763,9.832310999627225,108.6361380002927,7914.952919020716
1785817799,5,,Aggregated,13.600000,0.000000,15,19,22,23,30,37,47,69,110,110,110,546,0,15,19.0977640969712,9.832310999627225,108.6361380002927,7977.040293040293
1785817800,5,,Aggregated,13.300000,0.000000,16,19,22,24,31,40,63,86,110,110,110,562,0,16,19.804964418026074,9.832310999627225,108.6361380002927,7992.693950177936
1785817801,5,,Aggregated,13.600000,0.000000,16,20,22,24,32,42,71,110,190,190,190,571,0,16,20.77071441317537,9.832310999627225,189.832910997211,7970.413309982487
1785817802,5,,Aggregated,13.800000,0.000000,16,20,23,25,34,54,87,110,190,190,190,580,0,16,21.95835816535942,9.832310999627225,189.832910997211,7966.312068965517
1785817803,5,,Aggregated,13.900000,0.000000,16,20,23,26,36,63,150,190,480,480,480,588,0,16,25.690002423313864,9.832310999627225,481.10702999838395,8006.85544217687
1785817804,5,,Aggregated,13.800000,0.000000,16,21,23,26,39,68,150,190,480,480,480,599,0,16,26.12878433209333,9.832310999627225,481.10702999838395,8068.903171953256
1785817805,5,,Aggregated,13.100000,0.000000,16,20,23,26,39,67,130,180,480,480,480,613,0,16,25.88584954475492,9.832310999627225,481.10702999838395,8023.218597063622
1785817806,5,,Aggregated,12.500000,0.000000,16,20,23,26,37,66,130,180,480,480,480,625,0,16,25.669491011090578,9.832310999627225,481.10702999838395,8050.432
1785817807,5,,Aggregated,12.300000,0.000000,16,20,23,26,36,66,130,180,480,480,480,636,0,16,25.53124124516794,9.832310999627225,481.10702999838395,8046.411949685535
1785817808,5,,Aggregated,12.000000,0.000000,16,20,23,26,36,66,130,180,480,480,480,646,0,16,25.369501125276336,9.371374995680526,481.10702999838395,8081.148606811145
1785817809,5,,Aggregated,12.200000,0.000000,16,20,23,25,36,66,110,180,480,480,480,660,0,16,25.10208245143021,9.371374995680526,481.10702999838395,8056.078787878788
1785817810,5,,Aggregated,11.900000,0.000000,16,20,23,25,36,64,110,180,480,480,480,673,0,16,24.901986667082195,9.371374995680526,481.10702999838395,8086.6508172362555
1785817811,5,,Aggregated,11.200000,0.000000,16,20,23,25,35,63,110,180,480,480,480,686,0,16,24.796878362871922,9.371374995680526,481.10702999838395,8091.893586005831
1785817812,5,,Aggregated,11.300000,0.000000,16,20,22,25,34,63,110,180,480,480,480,701,0,16,24.553768985630573,9.371374995680526,481.10702999838395,8057.084165477889
1785817813,5,,Aggregated,11.300000,0.000000,16,19,22,24,34,63,110,180,480,480,480,715,0,16,24.355539784494418,9.371374995680526,481.10702999838395,8051.426573426574
